trip_id,route_id,service_id,shape_id,direction_id,trip_headsign
19946662000000,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000001,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000002,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000003,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000004,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000005,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000006,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000007,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000008,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000009,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000010,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000011,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000012,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000013,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000014,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000015,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000016,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000017,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000018,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000019,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000020,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000021,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000022,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000023,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000024,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000025,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000026,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000027,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000028,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000029,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000030,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000031,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000032,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000033,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000034,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000035,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000036,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000037,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000038,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000039,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000040,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000041,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000042,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000043,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000044,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000045,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000046,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000047,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000048,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000049,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000050,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000051,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000052,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000053,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000054,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000055,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000056,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000057,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000058,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000059,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000060,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000061,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000062,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000063,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000064,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000065,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000066,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000067,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000068,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000069,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000070,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000071,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000072,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000073,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000074,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000075,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000076,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000077,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000078,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000079,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000080,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000081,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000082,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000083,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000084,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000085,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000086,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000087,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000088,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000089,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000090,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000091,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000092,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000093,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000094,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000095,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000096,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000097,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000098,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000099,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000100,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000101,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000102,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000103,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000104,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000105,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000106,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000107,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000108,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000109,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000110,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000111,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000112,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000113,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000114,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000115,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000116,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000117,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000118,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000119,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000120,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000121,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000122,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000123,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000124,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000125,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000126,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000127,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000128,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000129,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000130,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000131,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000132,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000133,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000134,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000135,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000136,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000137,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000138,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000139,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000140,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000141,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000142,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000143,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000144,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000145,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000146,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000147,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000148,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000149,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000150,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000151,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000152,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000153,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000154,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000155,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000156,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000157,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000158,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000159,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000160,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000161,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000162,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000163,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000164,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000165,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000166,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000167,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000168,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000169,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000170,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000171,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000172,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000173,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000174,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000175,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000176,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000177,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000178,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000179,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000180,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000181,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000182,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000183,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000184,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000185,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000186,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000187,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000188,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000189,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000190,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000191,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000192,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000193,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000194,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000195,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000196,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000197,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000198,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000199,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000200,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000201,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000202,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000203,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000204,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000205,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000206,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000207,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000208,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000209,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000210,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000211,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000212,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000213,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000214,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946662000215,0,Mo-Su,19946662,0,Av. Manuel Seoane
19946938000000,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000001,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000002,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000003,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000004,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000005,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000006,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000007,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000008,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000009,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000010,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000011,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000012,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000013,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000014,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000015,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000016,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000017,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000018,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000019,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000020,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000021,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000022,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000023,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000024,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000025,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000026,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000027,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000028,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000029,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000030,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000031,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000032,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000033,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000034,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000035,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000036,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000037,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000038,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000039,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000040,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000041,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000042,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000043,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000044,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000045,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000046,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000047,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000048,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000049,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000050,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000051,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000052,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000053,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000054,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000055,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000056,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000057,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000058,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000059,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000060,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000061,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000062,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000063,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000064,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000065,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000066,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000067,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000068,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000069,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000070,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000071,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000072,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000073,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000074,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000075,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000076,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000077,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000078,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000079,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000080,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000081,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000082,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000083,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000084,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000085,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000086,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000087,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000088,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000089,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000090,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000091,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000092,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000093,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000094,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000095,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000096,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000097,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000098,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000099,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000100,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000101,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000102,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000103,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000104,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000105,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000106,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000107,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000108,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000109,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000110,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000111,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000112,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000113,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000114,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000115,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000116,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000117,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000118,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000119,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000120,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000121,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000122,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000123,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000124,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000125,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000126,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000127,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000128,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000129,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000130,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000131,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000132,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000133,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000134,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000135,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000136,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000137,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000138,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000139,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000140,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000141,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000142,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000143,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000144,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000145,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000146,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000147,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000148,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000149,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000150,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000151,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000152,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000153,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000154,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000155,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000156,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000157,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000158,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000159,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000160,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000161,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000162,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000163,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000164,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000165,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000166,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000167,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000168,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000169,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000170,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000171,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000172,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000173,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000174,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000175,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000176,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000177,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000178,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000179,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000180,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000181,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000182,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000183,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000184,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000185,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000186,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000187,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000188,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000189,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000190,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000191,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000192,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000193,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000194,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000195,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000196,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000197,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000198,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000199,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000200,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000201,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000202,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000203,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000204,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000205,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000206,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000207,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000208,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000209,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000210,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000211,0,Mo-Su,19946938,1,Via Panamericana Norte
19946938000212,0,Mo-Su,19946938,1,Via Panamericana Norte
